contentsid,alltag,label,title,address,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,img,thumb,tag_orig
CNTS_000000000018711,"펜션,숙소,휴양펜션,스파,독채,해수욕장,해변,공공와이파이존,수상레저,갯벌체험학습장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,아주 어려움",숙박,발리인제주,제주도 제주시 구좌읍 종달리 572-10,펜션,성산일출봉과 우도가 한눈에 보이는 커플전용 독채 펜션,4195,1,1,6,0,0,0,5,33.493397,126.90898,010-4242-6765,"​​


성산일출봉과 우도가 한눈에 들어오는 종달리 해변에 위치한 발리인 제주는 커플전용 독채펜션으로

낮은 건물과 야자수 조경이 해변의 분위기와 어우러져 마치 동남아의 휴양지인 발리를 연상케하는 곳이다.

객실은 허니문 A/B/C와 커플룸이 있으며 허니문 C를 제외한 모든 객실은 최대 2인까지 숙박이 가능하다.

허니문룸과 커플룸의 구비시설 및 전망에 차이가 있으니 예약시 유의해야한다. 두 객실의 차이점으로는 간이주방과 노천탕, 그리고 전망이다.

허니문룸에는 간이주방과 노천탕이 있고 바다전망이며 커플룸은 위의 두가지가 없고 지미봉 전망이다.

주변관광지로는 종달리해변, 성산일출봉, 우도, 지미봉, 아쿠아플라넷, 올레 1코스, 토끼섬, 섭지코지, 세화해변 등이 있으며
​​​​​​​
제주국제공항으로부터 승용차로 약 50분이 소요된다.




​​",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f27ef8c8-daca-4dd0-b13b-49f63a0f574d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/af001b62-c09f-41b3-b195-367d6ac5ef63.jpg,"펜션,숙소,휴양펜션,스파,독채,해수욕장,해변,공공와이파이존,수상레저,갯벌체험학습장"
CNTS_200000000010113,"숙박, 민박, 종달,화장실,무료 WIFI,경보 및 피난시설,,,어려움,없음,동반가능,없음,전체금연,식음료장,세탁서비스,,",숙박,밭담사이,제주특별자치도 제주시 구좌읍 종달리 563,숙박,"제주 동쪽 끝 마을 종달리, 해변과 80m 떨어진 자연속에 어울러진 소나무와 수국 꽃으로 어우러진 집. 편백 내장재 사용 피톤치트 발산 이용자가 편한 곳",1535,2,1,3,6,0,0,4,33.4880673,126.8804954,010-2961-0694,"제주 동쪽 끝 마을 종달리, 해변과 80m 떨어진 자연속에 어울러진 소나무와 수국 꽃으로 어우러진 집. 편백 내장재를 사용하여 피톤치트 발산 이용자가 편한 곳이다",https://api.cdn.visitjeju.net/photomng/imgpath/202005/06/4e65e025-3ebc-47aa-9d04-00f41b21da19.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202005/06/db473db3-936d-42d9-989f-865f0110ba09.jpeg,"숙박,민박,종달,숙소,힐링,편백나무펜션,고향민박"
CONT_000000000500901,"콘도,리조트,휴양콘도,주차장,공공와이파이존,무장애여행,편의시설,풀빌라,럭셔리트래블인제주,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,엘리베이터,중국어,승강기,장애인 전용 객실,아주 어려움",숙박,베이힐 풀앤빌라,제주특별자치도 서귀포시 하예동 1888,콘도,서귀포시 하예동에 위치한 빌라형 레지던스 호텔,9617,1,1,8,3,0,0,5,33.24512,126.38528,064-801-9000,"​베이힐풀앤빌라는 제주 서귀포시 하예동에 있는 풀빌라형 레지던스 호텔로 남쪽 바다와 깎아지는 해안절벽의 풍경을 그대로 담은 천혜의 구릉지에 위치한다.하나의 호텔동과 9 개의 빌라동이 있으며 각각의 객실은 독특한 컨셉으로 디자인되어 휴식을 위한 완벽한 공간을 제공한다. 모든 객실은 바다 전망이며, 제주도 남쪽의 푸른 바다를 넓은 창문을 통해 감상할 수 있다. 야외 수영장 및 객실 내 전용 자쿠지는 바쁜 하루를 보낸 후 휴식과 긴장을 풀어줄 것이다. 풀 사이드 바와 레스토랑, 와인 카브, 라운지, 루프탑, 스파센터 등의 휴게 시설과 전용 스토어, 비지니스 센터, 연회장 등의 부대시설을 갖추고 있다. 이와 더불어 뱅앤 올룹슨 스피커와 보드게임 대여 , 버기카트 투어 서비스를 제공하고 있다. ",https://api.cdn.visitjeju.net/photomng/imgpath/201901/28/d2d54fe8-4383-45ef-9605-4b87b1664883.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201901/28/06cac570-4133-4b54-876e-a0ffaaee1888.jpg,"콘도,리조트,휴양콘도,주차장,공공와이파이존,무장애여행,편의시설,풀빌라,럭셔리트래블인제주,무장애관광"
CNTS_000000000019395,"휴식 ,공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,테이블 비치",숙박,보리게스트하우스,제주특별자치도 제주시 구좌읍 송당리 1507,휴식,소원을 비는 마을에 위치한 조용한 게스트하우스,2706,0,1,4,2,0,0,5,33.46821,126.78376,010-2400-6500,"보리 게스트하우스는 제주의 자연과 신화가 어우러진 역사의 마을, 소원을 비는 마을로도 알려진 송당리에 위치한다.
오름 왕국이라고도 불리우는 송당리는 크고 작은 18개의 아름다운 오름으로 유명한 곳이다.
그곳에 위치한 보리 게스트하우스는 매일매일 특정 오름을 여행자들과 함께 오르는 투어를 진행하고 있다.

숙소로는 1인실과 2인실, 6인/8인 도미토리와 글램핑, 캠프사이트를 운영하고 있다. 
실내 객실의 경우에는 전 객실이 남/녀 구분된 실내 화장실을 구비하고 있다.

야외의 경우에는 별도로 있는 샤워실과 화장실을 이용해야 한다. 공용 공간으로는 북카페가 있으며 조식 서비스와 야간 영화상영이 이루어진다.
모든 시설은 23시에 소등하며 안전을 위해 안에서 문을 잠그니 참고해야 한다.

주변 관광지로는 당오름, 밧돌오름, 안돌오름 등 여러 오름들과 비자림, 만장굴, 선녀와나무꾼 테마파크 등이 있으며 
​​​​​​​제주 국제공항으로부터 승용차로 약 40분이 소요된다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0ce60a7a-df45-4446-8f37-e73dbf4dcf38.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2ed4abfc-286f-4fa3-ab87-f4bc9468b2ca.jpg,"휴식,숙소,게스트하우스,공공와이파이존,조식 포함,독채,체험,무장애관광"
CONT_000000000500905,"호텔,숙소,리조트,휴양콘도,주차장,공공와이파이존,어린이놀이방,무장애여행,편의시설,자연경관,해안도로,가족호텔,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,어려움",숙박,봄그리고가을호텔&리조트,제주특별자치도 서귀포시 성산읍 시흥리 205,호텔,성산일출봉과 우도가 보이는 해맞이 해안로에 위치한 가족형 호텔 ＆ 리조트,6941,1,1,22,8,0,0,3,33.474014,126.91115,064-784-2211,"성산읍의 해맞이해안로 위에 위치한 봄 그리고 가을 리조트는 폭넓은 유형의 객실과 다양한 부대시설, 좋은 위치 조건을 바탕으로 대중적인 선택을 받는 곳이다. 세 개의 동에 총 26가지 유형의 객실은 커플룸, 키즈룸, 패밀리룸, 스위트룸을 두루 갖추고 양실과 한실, 전망에 따른 선택이 가능하다. 부대시설로는 바베큐장, 성인용/유아용 야외 수영장, 실내 놀이터, 식당, 편의점, 세탁실, 심지어 치킨집까지 있다. 해맞이해안로를 사이에 두고 성산 바다와 마주하고 있어 낮이나 밤이나 가볍게 산책을 즐길 수 있다. 제주 동부권의 유명 관광지들이 차로 20분이면 닿을 거리에 위치하여 여행 계획을 세우는 데도 수월하다.​",https://api.cdn.visitjeju.net/photomng/imgpath/201811/22/e6086c07-92f1-4d7e-acd5-97ef066d387a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/22/5635ef29-7896-44b5-876e-2e15bbdd1e4f.jpg,"호텔,숙소,리조트,휴양콘도,주차장,공공와이파이존,어린이놀이방,무장애여행,편의시설,자연경관,해안도로,가족호텔,무장애관광"
CNTS_000000000022048,"숙소,게스트하우스,카페,조식,공공와이파이존,민박,공용주차장,화장실,무료 WIFI,음료대",숙박,북마크하우스&카페,제주특별자치도 서귀포시 대정읍 일과리 1318-3,숙소,제주 서쪽 노을이 예쁜 조용한 시골 마을에 위치한 제주 전통 돌집을 개조하여 책을 테마로 꾸며진 곳,1767,0,1,1,1,0,0,5,33.238735,126.23158,010-3048-3255,"​




제주 전통 돌집을 개조하여 책을 테마로 꾸며진 작고 아담한 게스트하우스 입니다.

제주 서쪽 노을이 예쁜 조용한 시골 마을에 위치해 제주스러운 정취를 느낄수 있습니다.&nbsp;

조용하고 깨끗한 객실과 아침마다 정성스러운 한국식 정식이 제공됩니다.

북마크하우스&nbsp;입실은 오후 4시30분 부터 밤 9시 30분까지 (부득이한 경우 늦어도 10시까지) 입실하셔야 합니다. 퇴실은 다음날 아침 10시까지입니다.

샤워는 10시까지 마무리해주셔야 하며 입실 10시 이후에는 안전상의 문제로 야외 외출을 절대삼가! 이후는 소등이 됩니다.

조식시간 8시30분으로 시간을 지켜야합니다. 이외 시간에는 별도로 제공해드리지 않습니다.


​
​
​

북마크하우스 카페 이용시간은&nbsp;밤 10시 30분까지입니다.

북마크가 건축되면서 가장 많은 정성과 손이 간 곳으로,&nbsp;모든 것들이 핸드메이드로 되어 북마크만의 테이블, 선반, 바닥이라는 자부심이 가득합니다.

길다란 고급스러움을 자랑하는 테이블은 30년 장인의 손길로 만들어진 녀석입니다.

사색을 즐길 때 마실수 있는 음료는 드립커피와 미니 머신커피, 레몬티가 준비되어있습니다. 비가올 때 필요한 명화 우산이 비치되어있습니다.



​ 
 
문을 열자마자 향나무의 향이 나는 '작은 도서관'

아담하니 나를 찾는 시간을 가지기에 적합한&nbsp;여러가지 서적들이 정보를 주는 장소입니다.

벽면에 걸려있는 미니 칠판에 예쁜 구절로 행복을 공유할 수 있습니다. 북마크의 도장이 있어 나만의 메모지에 찍어갈 수 있답니다.
​​​​​​​",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6dc2a855-53a5-4696-ac96-961293134e6a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b43eeaeb-bb6b-43cf-bf3f-d68d96be97c5.jpg,"숙소,게스트하우스,카페,조식,공공와이파이존,민박,농어촌민박"
CNTS_000000000022920,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,어려움",숙박,북촌플레이스,제주특별자치도 제주시 조천읍 북촌리 1602-1,펜션,깔끔한 인테리어와 탁드인 바다 조망이 돋보이는 펜션,2529,0,1,2,0,0,0,5,33.54558,126.68817,064-782-1785,"깔끔한 인테리어 탁드인 바다조망

함덕해수욕장, 서우봉, 북촌포구가 근접해 있으며, 너븐숭이 4.3 기념관 옆에 자리하고 있다.
도로변이라 찾기 쉬우며 이동이 편리하고, 도보로 5분거리에 버스 정류장이 있어 대중교통 이용 시에도 좋다.
주변이 조용하여 조용히 지내고 싶으신 분에게 최적인 곳 이다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c5ee6b4e-20bb-4fa3-b83e-ebc92e77a604.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e00aee3e-e46e-4ce1-8569-d7c799ee7cfb.jpg,"펜션,숙소,농어촌민박,휴양펜션,바비큐,힐링쉼터"
CNTS_200000000008753,"호텔,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,영어,중국어,저상버스 접근 가능,장애인 전용 리프트,장애인 화장실,장애인 전용 주차장,없음,동반불가능,유료제공,전체금연,식음료장,세미나실,연회장,인터넷,비즈니스시설,침대에 설치 가능한 베이비가드 보유 및 사전신청 시 설치가능,있음,운행안함",숙박,브라운 스위트 제주 호텔 & 리조트,제주특별자치도 서귀포시 성산읍 고성리 1201,호텔,"124명 동시 수용가능한 레스토랑 , 다양한 미팅이 가능한 컨퍼런스룸, 유아풀이 구비되어있는 실내수영장 , 호텔 전지역 무료 wifi , 장애인지원시설, 넓은 주차장 등 다양한 서비스와 시설을 갖춘 브라운스위트",1665,0,1,9,0,0,0,1,33.4327935,126.9279101,064-786-6200,,https://api.cdn.visitjeju.net/photomng/imgpath/201905/28/25baf6cc-fc9b-4a75-8ba4-5634239c6f4c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201905/28/6c624b85-f176-48c8-9013-02c2a84b813a.jpg,"호텔,숙소,리조트,공공와이파이존,주차장,자연경관,비즈니스센터,무장애관광"
CNTS_000000000020615,"휴식 ,공용주차장,현금결제,화장실,무료 WIFI",숙박,브릭216,제주특별자치도 서귀포시 대포동 2229-1,휴식,초원의 조랑말과 멀리 보이는 바다의 조화,2176,0,1,1,2,0,0,3,33.240837,126.44346,064-766-0216,"브릭216은 중문 관광단지와 강정마을 사이에 위치한 펜션으로, 전 객실에서 바다와 조랑말의 풍경을 볼 수 있다. 
2층 카운터에서 객실을 배정받고 아래 1층으로 내려가면 객실과 야외 바비큐장으로 연결되어 있다. 3층으로 된 펜션이며, 엘리베이터는 따로 없다. 
객실은 가족룸과 양실과 한실 중 선택이 가능한 원룸이 있으며 전 객실에 테라스와 간단한 주방이 갖춰져 있다. 
펜션과 함께 운영되고 있는 카페에서 오전 8시부터 2시간 동안 조식 서비스를 이용할 수 있다. 
메뉴는 빵, 시리얼, 샐러드, 과일, 음료 등이며 요금은 숙박 요금에 포함되어 있다. 
​​​​​​​주변 관광지로는 중문 관광단지, 중문 색달해변, 쇠소깍, 천지연 폭포 등이 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f86ac938-2542-48a9-b7a9-a4bdf4cb2cd7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/47a4d1ed-78dd-4795-92b1-89132200aec2.jpg,"휴식,숙소,펜션,휴양펜션,자연경관,온돌방,공공와이파이존,오션뷰호텔,서귀포"
CNTS_000000000020799,"숙소,펜션,휴양펜션,올레길,수상레저,바비큐,반려동물보호소,교통,반려동물동반입장,반려동물,공용주차장,현금결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",숙박,블란디야,제주특별자치도 서귀포시 법환동 218,숙소,청정제주의 깨끗한 이미지를 연상케하는 펜션,533,0,1,1,0,0,0,3,33.2366458,126.5137243,064-739-3346,2016년 6월에 오픈한 블란디야는 '반딧불이'의 제주도 방언으로 올레 7코스와 아름다운 범환어촌 그리고 범섬이 병풍처럼 펼쳐지는 곳에 있다,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/71924be3-0296-4a4f-a4fc-8ee74ef159d6.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e157e376-0c01-42e5-aea8-96a8dbef779d.gif,"숙소,펜션,휴양펜션,올레길,수상레저,바비큐,반려동물보호소,교통,반려동물동반입장,반려동물,반려동물동반_숙소"
CONT_000000000500761,"휴식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,청각장애인 접근성,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,쉬움",숙박,블랙스톤리조트,제주특별자치도 제주시 한림읍 금악리 84-1,휴식,제주 원시림 속에서 27홀의 역동적인 드라마가 펼쳐지는 골프앤리조트,4796,0,1,2,1,0,0,5,33.33866,126.31243,064-796-9988,"​​한림 원시림 속에 위치한&nbsp;블랙스톤 리조트는 휴양과 레저, 문화와 예술 속 휴식을 꿈꾸는 이들을 위한 고품격 가족형 휴양 골프앤 리조트이다. 회원제 클럽하우스를 비롯하여, 빌라, 호텔 시설에서 여유로운 휴식이 가능하다. 이곳의 골프코스는 회원제 코스로는 최장거리를 자랑하며 제주의 지형과 자연환경을 그대로 살려 설계함으로써 보이지 않는 곳 까지 세심한 배려와 예술적 조형감이 남아있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f17f9081-88b3-4614-a1a7-16fc1e75eb94.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ac1e7548-7b2f-4211-b0f9-a4e9c610dadf.jpg,"휴식,숙소,리조트,휴양콘도,호텔,주차장,조식,산책로,관광호텔,무장애관광"
